danRer7	Zv9_NA275	26969
danRer7	Zv9_NA84	50229
danRer7	Zv9_NA714	35226
danRer7	Zv9_NA760	20464
danRer7	Zv9_NA426	19583
danRer7	Zv9_NA240	28254
danRer7	Zv9_NA718	15513
danRer7	Zv9_NA497	23192
danRer7	Zv9_NA647	13311
danRer7	Zv9_NA811	32979
danRer7	Zv9_NA204	17408
danRer7	Zv9_NA303	74724
danRer7	Zv9_NA937	1137
danRer7	Zv9_NA170	11900
danRer7	Zv9_NA535	13512
danRer7	Zv9_NA294	11702
danRer7	Zv9_NA692	28160
danRer7	Zv9_NA727	50218
danRer7	Zv9_NA46	17430
danRer7	Zv9_NA646	12439
danRer7	Zv9_NA789	9531
danRer7	Zv9_NA364	14425
danRer7	Zv9_NA441	16312
danRer7	Zv9_NA446	19179
danRer7	Zv9_NA146	9278
danRer7	Zv9_NA289	20220
danRer7	Zv9_NA605	31268
danRer7	Zv9_NA450	12580
danRer7	Zv9_NA227	101587
danRer7	Zv9_NA555	152271
danRer7	Zv9_NA277	102386
danRer7	Zv9_NA333	29546
danRer7	Zv9_NA808	86421
danRer7	Zv9_NA530	37815
danRer7	Zv9_NA406	17476
danRer7	Zv9_NA575	16560
danRer7	Zv9_NA756	26580
danRer7	Zv9_NA742	42001
danRer7	Zv9_NA842	19550
danRer7	Zv9_NA935	1714
danRer7	Zv9_NA121	27700
danRer7	Zv9_NA177	31785
danRer7	Zv9_NA691	10108
danRer7	Zv9_NA340	44913
danRer7	Zv9_NA216	17117
danRer7	Zv9_NA486	53540
danRer7	Zv9_NA869	16026
danRer7	Zv9_NA472	104196
danRer7	Zv9_NA325	22153
danRer7	Zv9_NA235	18241
danRer7	Zv9_NA823	17820
danRer7	Zv9_NA500	17390
danRer7	Zv9_NA551	47808
danRer7	Zv9_NA86	78076
danRer7	Zv9_NA334	3679
danRer7	Zv9_NA1000	942
danRer7	Zv9_NA607	9792
danRer7	Zv9_NA380	12028
danRer7	Zv9_NA958	1428
danRer7	Zv9_NA100	26026
danRer7	Zv9_NA323	76538
danRer7	Zv9_NA483	16238
danRer7	Zv9_NA601	27290
danRer7	Zv9_NA150	16306
danRer7	Zv9_NA353	49005
danRer7	Zv9_NA357	35038
danRer7	Zv9_NA282	11858
danRer7	Zv9_NA803	22486
danRer7	Zv9_NA74	24343
danRer7	Zv9_NA591	13836
danRer7	Zv9_NA451	13629
danRer7	Zv9_NA465	16386
danRer7	Zv9_NA495	12261
danRer7	Zv9_NA338	20631
danRer7	Zv9_NA557	11730
danRer7	Zv9_NA814	19636
danRer7	Zv9_NA420	10930
danRer7	Zv9_NA649	51503
danRer7	Zv9_NA750	6274
danRer7	Zv9_NA305	10046
danRer7	Zv9_NA400	24847
danRer7	Zv9_NA822	90387
danRer7	Zv9_NA587	9880
danRer7	Zv9_NA462	2052
danRer7	Zv9_NA268	9235
danRer7	Zv9_NA387	88343
danRer7	Zv9_NA593	13130
danRer7	Zv9_NA424	13466
danRer7	Zv9_NA939	6107
danRer7	Zv9_NA153	32345
danRer7	Zv9_NA794	16060
danRer7	Zv9_NA502	50098
danRer7	Zv9_NA213	31386
danRer7	Zv9_NA759	17709
danRer7	Zv9_NA751	9435
danRer7	Zv9_NA658	11539
danRer7	Zv9_NA597	33981
danRer7	Zv9_NA886	6767
danRer7	Zv9_NA717	19004
danRer7	Zv9_NA427	35047
danRer7	Zv9_NA21	32121
danRer7	Zv9_NA262	66365
danRer7	Zv9_NA827	63484
danRer7	Zv9_NA267	9624
danRer7	Zv9_NA307	13949
danRer7	Zv9_NA579	9245
danRer7	Zv9_NA920	3455
danRer7	Zv9_NA131	11127
danRer7	Zv9_NA315	27237
danRer7	Zv9_NA73	25381
danRer7	Zv9_NA254	24909
danRer7	Zv9_NA628	70574
danRer7	Zv9_NA565	21958
danRer7	Zv9_NA574	42704
danRer7	Zv9_NA200	12094
danRer7	Zv9_NA360	27325
danRer7	Zv9_NA258	64126
danRer7	Zv9_NA636	29216
danRer7	Zv9_NA548	31405
danRer7	Zv9_NA218	12029
danRer7	Zv9_NA612	39557
danRer7	Zv9_NA731	27568
danRer7	Zv9_NA604	19118
danRer7	Zv9_NA887	62336
danRer7	Zv9_NA977	2246
danRer7	Zv9_NA195	10201
danRer7	Zv9_NA848	25751
danRer7	Zv9_NA198	10341
danRer7	Zv9_NA867	27814
danRer7	Zv9_NA571	7952
danRer7	Zv9_NA749	21692
danRer7	Zv9_NA892	110593
danRer7	Zv9_NA524	22206
danRer7	Zv9_NA910	9279
danRer7	Zv9_NA278	53295
danRer7	Zv9_NA93	20402
danRer7	Zv9_NA655	8345
danRer7	Zv9_NA568	20260
danRer7	Zv9_NA522	18131
danRer7	Zv9_NA577	11234
danRer7	Zv9_NA677	59211
danRer7	Zv9_NA454	18196
danRer7	Zv9_NA507	30832
danRer7	Zv9_NA752	9251
danRer7	Zv9_NA942	16044
danRer7	Zv9_NA162	17517
danRer7	Zv9_NA76	10220
danRer7	Zv9_NA951	2975
danRer7	Zv9_NA660	76246
danRer7	Zv9_NA215	7091
danRer7	Zv9_NA433	13259
danRer7	Zv9_NA805	25159
danRer7	Zv9_NA106	13397
danRer7	Zv9_NA252	11887
danRer7	Zv9_NA941	1591
danRer7	Zv9_NA12	10334
danRer7	Zv9_NA439	47473
danRer7	Zv9_NA288	6556
danRer7	Zv9_NA508	8540
danRer7	Zv9_NA626	15975
danRer7	Zv9_NA217	10166
danRer7	Zv9_NA298	16921
danRer7	Zv9_NA514	23414
danRer7	Zv9_NA376	24192
danRer7	Zv9_NA594	14640
danRer7	Zv9_NA928	50629
danRer7	Zv9_NA78	41459
danRer7	Zv9_NA479	87008
danRer7	Zv9_NA747	17546
danRer7	Zv9_NA960	2671
danRer7	Zv9_NA975	1452
danRer7	Zv9_NA7	5401
danRer7	Zv9_NA676	21894
danRer7	Zv9_NA852	16373
danRer7	Zv9_NA413	14974
danRer7	Zv9_NA266	59274
danRer7	Zv9_NA695	55642
danRer7	Zv9_NA180	6675
danRer7	Zv9_NA196	28664
danRer7	Zv9_NA407	49373
danRer7	Zv9_NA985	6726
danRer7	Zv9_NA368	10626
danRer7	Zv9_NA955	1989
danRer7	Zv9_NA516	13800
danRer7	Zv9_NA311	17727
danRer7	Zv9_NA117	16041
danRer7	Zv9_NA327	8813
danRer7	Zv9_NA771	103698
danRer7	Zv9_NA80	23586
danRer7	Zv9_NA713	11974
danRer7	Zv9_NA169	15454
danRer7	Zv9_NA351	18882
danRer7	Zv9_NA225	13632
danRer7	Zv9_NA726	44130
danRer7	Zv9_NA871	22550
danRer7	Zv9_NA902	3484
danRer7	Zv9_NA51	37662
danRer7	Zv9_NA661	14997
danRer7	Zv9_NA108	5702
danRer7	Zv9_NA970	17707
danRer7	Zv9_NA798	11546
danRer7	Zv9_NA391	15497
danRer7	Zv9_NA685	17582
danRer7	Zv9_NA411	6273
danRer7	Zv9_NA27	59009
danRer7	Zv9_NA639	89659
danRer7	Zv9_NA725	7299
danRer7	Zv9_NA990	29963
danRer7	Zv9_NA573	51528
danRer7	Zv9_NA673	14614
danRer7	Zv9_NA489	9450
danRer7	Zv9_NA965	10904
danRer7	Zv9_NA499	36661
danRer7	Zv9_NA214	12938
danRer7	Zv9_NA113	11849
danRer7	Zv9_NA730	17908
danRer7	Zv9_NA782	19382
danRer7	Zv9_NA670	9549
danRer7	Zv9_NA839	13309
danRer7	Zv9_NA72	13297
danRer7	Zv9_NA361	62725
danRer7	Zv9_NA640	63628
danRer7	Zv9_NA194	18016
danRer7	Zv9_NA36	97240
danRer7	Zv9_NA549	20999
danRer7	Zv9_NA11	81751
danRer7	Zv9_NA862	6736
danRer7	Zv9_NA631	24320
danRer7	Zv9_NA889	20886
danRer7	Zv9_NA683	123701
danRer7	Zv9_NA953	1633
danRer7	Zv9_NA171	40464
danRer7	Zv9_NA918	47971
danRer7	Zv9_NA111	16298
danRer7	Zv9_NA75	21196
danRer7	Zv9_NA130	96570
danRer7	Zv9_NA423	49457
danRer7	Zv9_NA243	63587
danRer7	Zv9_NA906	88699
danRer7	Zv9_NA969	1853
danRer7	Zv9_NA881	9090
danRer7	Zv9_NA983	1919
danRer7	Zv9_NA115	9442
danRer7	Zv9_NA389	9804
danRer7	Zv9_NA99	84903
danRer7	Zv9_NA164	25635
danRer7	Zv9_NA666	5580
danRer7	Zv9_NA541	12472
danRer7	Zv9_NA471	16672
danRer7	Zv9_NA544	9167
danRer7	Zv9_NA840	21256
danRer7	Zv9_NA853	16938
danRer7	Zv9_NA326	14527
danRer7	Zv9_NA997	650
danRer7	Zv9_NA765	28871
danRer7	Zv9_NA370	19437
danRer7	Zv9_NA241	37908
danRer7	Zv9_NA899	92401
danRer7	Zv9_NA689	35575
danRer7	Zv9_NA807	67541
danRer7	Zv9_NA26	15782
danRer7	Zv9_NA828	54201
danRer7	Zv9_NA304	14071
danRer7	Zv9_NA804	32850
danRer7	Zv9_NA504	13934
danRer7	Zv9_NA744	12932
danRer7	Zv9_NA133	13928
danRer7	Zv9_NA537	51630
danRer7	Zv9_NA513	34295
danRer7	Zv9_NA359	29537
danRer7	Zv9_NA253	13607
danRer7	Zv9_NA644	15380
danRer7	Zv9_NA363	25595
danRer7	Zv9_NA710	49935
danRer7	Zv9_NA787	102574
danRer7	Zv9_NA43	13714
danRer7	Zv9_NA412	16251
danRer7	Zv9_NA929	1577
danRer7	Zv9_NA740	12167
danRer7	Zv9_NA151	39831
danRer7	Zv9_NA909	1916
danRer7	Zv9_NA251	76611
danRer7	Zv9_NA778	14570
danRer7	Zv9_NA256	29092
danRer7	Zv9_NA883	67738
danRer7	Zv9_NA329	53190
danRer7	Zv9_NA686	26739
danRer7	Zv9_NA984	1745
danRer7	Zv9_NA611	17295
danRer7	Zv9_NA845	60897
danRer7	Zv9_NA609	53888
danRer7	Zv9_NA732	190002
danRer7	Zv9_NA314	27068
danRer7	Zv9_NA863	27926
danRer7	Zv9_NA559	19525
danRer7	Zv9_NA297	57912
danRer7	Zv9_NA469	15354
danRer7	Zv9_NA882	8946
danRer7	Zv9_NA542	36728
danRer7	Zv9_NA994	46999
danRer7	Zv9_NA77	24494
danRer7	Zv9_NA437	35759
danRer7	Zv9_NA321	11925
danRer7	Zv9_NA224	42463
danRer7	Zv9_NA8	11297
danRer7	Zv9_NA245	14297
danRer7	Zv9_NA635	25956
danRer7	Zv9_NA999	91010
danRer7	Zv9_NA816	22839
danRer7	Zv9_NA801	15811
danRer7	Zv9_NA947	197207
danRer7	Zv9_NA890	6597
danRer7	Zv9_NA484	28415
danRer7	Zv9_NA176	39965
danRer7	Zv9_NA239	13053
danRer7	Zv9_NA373	12836
danRer7	Zv9_NA634	15053
danRer7	Zv9_NA843	5690
danRer7	Zv9_NA116	14804
danRer7	Zv9_NA114	23645
danRer7	Zv9_NA49	21348
danRer7	Zv9_NA60	42458
danRer7	Zv9_NA723	20880
danRer7	Zv9_NA735	175146
danRer7	Zv9_NA220	24638
danRer7	Zv9_NA777	12430
danRer7	Zv9_NA900	23581
danRer7	Zv9_NA944	1251
danRer7	Zv9_NA232	40056
danRer7	Zv9_NA455	71322
danRer7	Zv9_NA25	17273
danRer7	Zv9_NA586	17145
danRer7	Zv9_NA895	29524
danRer7	Zv9_NA709	21577
danRer7	Zv9_NA930	24203
danRer7	Zv9_NA734	10141
danRer7	Zv9_NA694	46188
danRer7	Zv9_NA992	10131
danRer7	Zv9_NA912	2460
danRer7	Zv9_NA392	55498
danRer7	Zv9_NA390	24178
danRer7	Zv9_NA265	19758
danRer7	Zv9_NA491	60821
danRer7	Zv9_NA485	24616
danRer7	Zv9_NA134	15848
danRer7	Zv9_NA276	82990
danRer7	Zv9_NA855	11940
danRer7	Zv9_NA37	30922
danRer7	Zv9_NA722	221151
danRer7	Zv9_NA179	90482
danRer7	Zv9_NA724	13138
danRer7	Zv9_NA366	16690
danRer7	Zv9_NA968	1173
danRer7	Zv9_NA753	21302
danRer7	Zv9_NA309	13072
danRer7	Zv9_NA181	11414
danRer7	Zv9_NA459	9480
danRer7	Zv9_NA10	48062
danRer7	Zv9_NA561	109565
danRer7	Zv9_NA388	78223
danRer7	Zv9_NA619	10081
danRer7	Zv9_NA517	12942
danRer7	Zv9_NA184	8007
danRer7	Zv9_NA966	12799
danRer7	Zv9_NA547	22983
danRer7	Zv9_NA335	56448
danRer7	Zv9_NA679	25813
danRer7	Zv9_NA917	25214
danRer7	Zv9_NA421	26178
danRer7	Zv9_NA536	9489
danRer7	Zv9_NA558	18137
danRer7	Zv9_NA741	45335
danRer7	Zv9_NA31	11944
danRer7	Zv9_NA401	33302
danRer7	Zv9_NA409	36779
danRer7	Zv9_NA904	10439
danRer7	Zv9_NA582	15907
danRer7	Zv9_NA15	22730
danRer7	Zv9_NA617	10910
danRer7	Zv9_NA755	12115
danRer7	Zv9_NA293	9944
danRer7	Zv9_NA981	1813
danRer7	Zv9_NA157	3679
danRer7	Zv9_NA938	14383
danRer7	Zv9_NA223	14044
danRer7	Zv9_NA299	56304
danRer7	Zv9_NA936	1530
danRer7	Zv9_NA795	14844
danRer7	Zv9_NA957	2866
danRer7	Zv9_NA318	35750
danRer7	Zv9_NA458	25470
danRer7	Zv9_NA578	28855
danRer7	Zv9_NA416	23078
danRer7	Zv9_NA961	2357
danRer7	Zv9_NA447	38868
danRer7	Zv9_NA186	24180
danRer7	Zv9_NA738	17517
danRer7	Zv9_NA30	10762
danRer7	Zv9_NA257	117499
danRer7	Zv9_NA158	37156
danRer7	Zv9_NA641	28789
danRer7	Zv9_NA810	39727
danRer7	Zv9_NA250	34033
danRer7	Zv9_NA449	30599
danRer7	Zv9_NA324	55820
danRer7	Zv9_NA903	51036
danRer7	Zv9_NA140	19644
danRer7	Zv9_NA851	48009
danRer7	Zv9_NA721	47384
danRer7	Zv9_NA872	17592
danRer7	Zv9_NA583	19631
danRer7	Zv9_NA103	65247
danRer7	Zv9_NA806	63519
danRer7	Zv9_NA850	25985
danRer7	Zv9_NA901	1786
danRer7	Zv9_NA203	53306
danRer7	Zv9_NA85	15739
danRer7	Zv9_NA774	55488
danRer7	Zv9_NA470	108843
danRer7	Zv9_NA125	21023
danRer7	Zv9_NA809	11627
danRer7	Zv9_NA849	242593
danRer7	Zv9_NA624	31814
danRer7	Zv9_NA490	35271
danRer7	Zv9_NA696	11840
danRer7	Zv9_NA474	110669
danRer7	Zv9_NA87	11002
danRer7	Zv9_NA466	162877
danRer7	Zv9_NA707	14003
danRer7	Zv9_NA202	64403
danRer7	Zv9_NA908	130527
danRer7	Zv9_NA716	12245
danRer7	Zv9_NA55	20389
danRer7	Zv9_NA210	44680
danRer7	Zv9_NA362	14960
danRer7	Zv9_NA825	9590
danRer7	Zv9_NA496	39310
danRer7	Zv9_NA770	13719
danRer7	Zv9_NA820	18075
danRer7	Zv9_NA139	46605
danRer7	Zv9_NA672	248473
danRer7	Zv9_NA588	15084
danRer7	Zv9_NA766	26604
danRer7	Zv9_NA295	40063
danRer7	Zv9_NA487	9340
danRer7	Zv9_NA972	26415
danRer7	Zv9_NA229	38987
danRer7	Zv9_NA129	9079
danRer7	Zv9_NA948	10954
danRer7	Zv9_NA762	24359
danRer7	Zv9_NA374	8788
danRer7	Zv9_NA88	21856
danRer7	Zv9_NA786	98280
danRer7	Zv9_NA580	49608
danRer7	Zv9_NA128	12948
danRer7	Zv9_NA16	14579
danRer7	Zv9_NA1	22128
danRer7	Zv9_NA784	12499
danRer7	Zv9_NA877	3381
danRer7	Zv9_NA67	25796
danRer7	Zv9_NA145	17671
danRer7	Zv9_NA973	10057
danRer7	Zv9_NA242	23619
danRer7	Zv9_NA45	16781
danRer7	Zv9_NA488	18511
danRer7	Zv9_NA681	103999
danRer7	Zv9_NA866	29245
danRer7	Zv9_NA595	17431
danRer7	Zv9_NA780	14103
danRer7	Zv9_NA821	29322
danRer7	Zv9_NA793	11974
danRer7	Zv9_NA287	81645
danRer7	Zv9_NA313	12995
danRer7	Zv9_NA529	41505
danRer7	Zv9_NA746	10479
danRer7	Zv9_NA367	51360
danRer7	Zv9_NA728	13249
danRer7	Zv9_NA35	9230
danRer7	Zv9_NA737	23246
danRer7	Zv9_NA875	22862
danRer7	Zv9_NA468	22488
danRer7	Zv9_NA48	148772
danRer7	Zv9_NA925	6296
danRer7	Zv9_NA5	15341
danRer7	Zv9_NA978	3784
danRer7	Zv9_NA976	1692
danRer7	Zv9_NA841	11947
danRer7	Zv9_NA345	128109
danRer7	Zv9_NA964	12227
danRer7	Zv9_NA979	1346
danRer7	Zv9_NA377	24652
danRer7	Zv9_NA878	20579
danRer7	Zv9_NA888	7339
danRer7	Zv9_NA846	13510
danRer7	Zv9_NA98	7902
danRer7	Zv9_NA193	20710
danRer7	Zv9_NA142	29197
danRer7	Zv9_NA155	11892
danRer7	Zv9_NA874	7316
danRer7	Zv9_NA264	19033
danRer7	Zv9_NA858	33146
danRer7	Zv9_NA879	26928
danRer7	Zv9_NA974	7997
danRer7	Zv9_NA54	19310
danRer7	Zv9_NA205	14336
danRer7	Zv9_NA556	15807
danRer7	Zv9_NA701	14213
danRer7	Zv9_NA402	12262
danRer7	Zv9_NA68	70538
danRer7	Zv9_NA18	4371
danRer7	Zv9_NA959	1142
danRer7	Zv9_NA916	18284
danRer7	Zv9_NA279	27489
danRer7	Zv9_NA621	79091
danRer7	Zv9_NA65	12735
danRer7	Zv9_NA356	24048
danRer7	Zv9_NA89	90601
danRer7	Zv9_NA705	5946
danRer7	Zv9_NA123	51610
danRer7	Zv9_NA642	12053
danRer7	Zv9_NA308	10518
danRer7	Zv9_NA788	51696
danRer7	Zv9_NA105	25462
danRer7	Zv9_NA396	32330
danRer7	Zv9_NA503	202348
danRer7	Zv9_NA346	45008
danRer7	Zv9_NA191	46864
danRer7	Zv9_NA921	85407
danRer7	Zv9_NA687	11552
danRer7	Zv9_NA531	10238
danRer7	Zv9_NA300	22954
danRer7	Zv9_NA785	19019
danRer7	Zv9_NA165	1990
danRer7	Zv9_NA190	12998
danRer7	Zv9_NA743	21448
danRer7	Zv9_NA791	37413
danRer7	Zv9_NA684	6489
danRer7	Zv9_NA989	1920
danRer7	Zv9_NA817	81249
danRer7	Zv9_NA66	38884
danRer7	Zv9_NA603	15215
danRer7	Zv9_NA512	12637
danRer7	Zv9_NA90	14065
danRer7	Zv9_NA231	12800
danRer7	Zv9_NA211	11298
danRer7	Zv9_NA829	15325
danRer7	Zv9_NA864	33279
danRer7	Zv9_NA228	14056
danRer7	Zv9_NA510	21397
danRer7	Zv9_NA996	21489
danRer7	Zv9_NA620	34697
danRer7	Zv9_NA967	6697
danRer7	Zv9_NA112	29992
danRer7	Zv9_NA448	11399
danRer7	Zv9_NA23	9515
danRer7	Zv9_NA163	34615
danRer7	Zv9_NA927	9426
danRer7	Zv9_NA425	17027
danRer7	Zv9_NA570	20603
danRer7	Zv9_NA236	10395
danRer7	Zv9_NA246	50906
danRer7	Zv9_NA860	13902
danRer7	Zv9_NA896	33258
danRer7	Zv9_NA118	21637
danRer7	Zv9_NA17	69829
danRer7	Zv9_NA126	57500
danRer7	Zv9_NA456	16564
danRer7	Zv9_NA703	13237
danRer7	Zv9_NA63	10966
danRer7	Zv9_NA34	23395
danRer7	Zv9_NA120	33766
danRer7	Zv9_NA940	22542
danRer7	Zv9_NA915	115850
danRer7	Zv9_NA410	19733
danRer7	Zv9_NA270	39283
danRer7	Zv9_NA873	8506
danRer7	Zv9_NA273	83881
danRer7	Zv9_NA431	13387
danRer7	Zv9_NA907	30410
danRer7	Zv9_NA515	12247
danRer7	Zv9_NA623	31528
danRer7	Zv9_NA172	8720
danRer7	Zv9_NA97	47727
danRer7	Zv9_NA781	8817
danRer7	Zv9_NA884	4454
danRer7	Zv9_NA764	10130
danRer7	Zv9_NA698	90382
danRer7	Zv9_NA768	11084
danRer7	Zv9_NA708	19391
danRer7	Zv9_NA493	42860
danRer7	Zv9_NA473	28122
danRer7	Zv9_NA545	196107
danRer7	Zv9_NA671	41319
danRer7	Zv9_NA14	16517
danRer7	Zv9_NA650	62738
danRer7	Zv9_NA405	13999
danRer7	Zv9_NA779	28463
danRer7	Zv9_NA92	45130
danRer7	Zv9_NA481	31979
danRer7	Zv9_NA757	6941
danRer7	Zv9_NA775	34402
danRer7	Zv9_NA330	18401
danRer7	Zv9_NA776	12396
danRer7	Zv9_NA415	27317
danRer7	Zv9_NA249	13433
danRer7	Zv9_NA599	13722
danRer7	Zv9_NA946	3086
danRer7	Zv9_NA355	82545
danRer7	Zv9_NA452	18921
danRer7	Zv9_NA962	1732
danRer7	Zv9_NA919	2001
danRer7	Zv9_NA736	31752
danRer7	Zv9_NA201	12817
danRer7	Zv9_NA70	29907
danRer7	Zv9_NA893	15043
danRer7	Zv9_NA690	10411
danRer7	Zv9_NA498	12144
danRer7	Zv9_NA382	61361
danRer7	Zv9_NA188	5676
danRer7	Zv9_NA763	16505
danRer7	Zv9_NA422	32739
danRer7	Zv9_NA475	20248
danRer7	Zv9_NA477	30201
danRer7	Zv9_NA436	21670
danRer7	Zv9_NA590	11460
danRer7	Zv9_NA463	33163
danRer7	Zv9_NA995	152294
danRer7	Zv9_NA857	23450
danRer7	Zv9_NA110	25708
danRer7	Zv9_NA585	15639
danRer7	Zv9_NA371	6328
danRer7	Zv9_NA255	33071
danRer7	Zv9_NA280	35555
danRer7	Zv9_NA56	8697
danRer7	Zv9_NA971	2865
danRer7	Zv9_NA564	44968
danRer7	Zv9_NA132	40089
danRer7	Zv9_NA40	43073
danRer7	Zv9_NA613	25191
danRer7	Zv9_NA271	18539
danRer7	Zv9_NA306	34409
danRer7	Zv9_NA739	12323
danRer7	Zv9_NA349	62665
danRer7	Zv9_NA238	21073
danRer7	Zv9_NA492	45964
danRer7	Zv9_NA868	11473
danRer7	Zv9_NA331	110945
danRer7	Zv9_NA521	45935
danRer7	Zv9_NA949	3033
danRer7	Zv9_NA956	1989
danRer7	Zv9_NA292	28756
danRer7	Zv9_NA576	29114
danRer7	Zv9_NA844	184625
danRer7	Zv9_NA815	28088
danRer7	Zv9_NA182	12483
danRer7	Zv9_NA567	50772
danRer7	Zv9_NA383	11690
danRer7	Zv9_NA700	14191
